전국	지역	합계
전국	지역	합계
전국	지역	합계
2020	서울특별시	432,618
2020	부산광역시	179,019
2020	대구광역시	106,096
2020	인천광역시	136,278
2020	광주광역시	62,450
2020	대전광역시	66,180
2020	울산광역시	47,004
2020	세종특별자치시	15,382
2020	강원도	611,515
2020	경기도	562,417
2020	충청북도	51,297
2020	충청남도	73,255
2020	전라북도	63,674
2020	전라남도	50,791
2020	경상북도	89,562
2020	경상남도	130,432
2020	제주특별자치도	40,885
