전국	시도	 소계
전국	시도	 소계
전국	시도	 소계
2011	 서울특별시	 358,753 
2011	 부산광역시	 135,399 
2011	 대구광역시	 96,450 
2011	 인천광역시	 86,641 
2011	 광주광역시	 63,810 
2011	 대전광역시	 47,401 
2011	 울산광역시	 37,855 
2011	세종특별자치시	-
2011	 경기도	 290,774 
2011	 강원도	 31,898 
2011	 충청북도	 33,364 
2011	 충청남도	 36,720 
2011	 전라북도	 47,187 
2011	 전라남도	 38,553 
2011	 경상북도	 64,553 
2011	 경상남도	 95,175 
2011	 제주특별자치도	 27,926 



